Year,Transect,Shoreline_Distance
2019,2154,1123.8851983472853
2020,2154,1104.8258951440134
2021,2154,1095.2962492593508
2022,2154,1123.8851983472853
2023,2154,1133.414855664498
2024,2154,1123.8851983472853
2025,2154,1142.9445167925212
2016,2155,1028.5888204671185
2017,2155,1104.8258427161027
2018,2155,1104.8258427161027
2019,2155,1095.296201597389
2020,2155,1076.2369307939048
2021,2155,980.9407972220018
2022,2155,1095.296201597389
2023,2155,1123.8851363871302
2024,2155,1114.3554876467913
2025,2155,1123.8851363871302
2016,2156,1028.5887856302465
2017,2156,1000.0000000000001
2018,2156,1000.0000000000001
2019,2156,1000.0000000000001
2020,2156,1000.0000000000001
2021,2156,980.9408067547536
2022,2156,1000.0000000000001
2023,2156,1104.8257902854389
2024,2156,1104.8257902854389
2025,2156,1104.8257902854389
2016,2157,1028.5887713309207
2017,2157,1000.0000000000401
2018,2157,1000.0000000000401
2019,2157,1000.0000000000401
2020,2157,1000.0000000000401
2021,2157,971.4112424265917
2022,2157,1000.0000000000401
2023,2157,1009.5295934787422
2024,2157,1009.5295934787422
2025,2157,1095.2961062690172
2016,2158,1020.6429755786713
2017,2158,1000.0000000000211
2018,2158,1000.0000000000211
2019,2158,993.1190078387096
2020,2158,993.1190078387096
2021,2158,972.4760199681994
2022,2158,1000.0000000000211
2023,2158,1006.8809938356635
2024,2158,1000.0000000000211
2025,2158,1013.7619841039613
2016,2159,1028.5887444284085
2017,2159,999.999999999967
2018,2159,999.999999999967
2019,2159,999.999999999967
2020,2159,990.4704193006838
2021,2159,980.9408342247622
2022,2159,999.999999999967
2023,2159,1009.5295845127415
2024,2159,999.999999999967
2025,2159,1019.0591728343452
2016,2160,1013.7619778535703
2017,2160,999.9999999999488
2018,2160,999.9999999999488
2019,2160,999.9999999999488
2020,2160,986.2380183633469
2021,2160,973.6046995786048
2022,2160,993.1190109653202
2023,2160,999.9999999999488
2024,2160,993.1190109653202
2025,2160,1013.7619778535703
2016,2161,1013.761975133669
2017,2161,1000.000000000026
2018,2161,1000.000000000026
2019,2161,1000.000000000026
2020,2161,986.2380210801115
2021,2161,986.2380210801115
2022,2161,993.119012323948
2023,2161,1000.000000000026
2024,2161,1000.000000000026
2025,2161,1013.761975133669
2016,2162,1019.8923260238089
2017,2162,999.9999999999757
2018,2162,999.9999999999757
2019,2162,999.9999999999757
2020,2162,980.1076768772128
2021,2162,980.1076768772128
2022,2162,990.053838075698
2023,2162,999.9999999999757
2024,2162,999.9999999999757
2025,2162,1019.8923260238089
2016,2163,1029.8384918949948
2017,2163,1000.0000000000808
2018,2163,1000.0000000000808
2019,2163,1009.9461632387957
2020,2163,990.0538346775984
2021,2163,990.0538374862261
2022,2163,1000.0000000000808
2023,2163,1009.9461632387957
2024,2163,1009.9461632387957
2025,2163,1029.8384918949948
2016,2164,1029.8384982351754
2017,2164,999.9999999999911
2018,2164,999.9999999999911
2019,2164,1009.9461659947154
2020,2164,990.0538368967888
2021,2164,999.9999999999911
2022,2164,999.9999999999911
2023,2164,1009.9461659947154
2024,2164,1009.9461659947154
2025,2164,1029.8384982351754
2016,2165,1029.838500005144
2017,2165,1000.0000000000307
2018,2165,1000.0000000000307
2019,2165,1009.9461665843424
2020,2165,1000.0000000000307
2021,2165,1000.0000000000307
2022,2165,1009.9461644179135
2023,2165,1009.9461665843424
2024,2165,1019.8923295625186
2025,2165,1029.838500005144
2016,2166,1029.838501773839
2017,2166,999.999999999991
2018,2166,999.999999999991
2019,2166,1009.9461671741149
2020,2166,1009.9461650081498
2021,2166,999.999999999991
2022,2166,1019.8923307432656
2023,2166,1019.8923307432656
2024,2166,1019.8923344327626
2025,2166,1029.838501773839
2016,2167,1043.1302920384187
2017,2167,999.9999999999711
2018,2167,999.9999999999711
2019,2167,1014.3767579683724
2020,2167,1013.7619764968982
2021,2167,999.9999999999711
2022,2167,1020.642964168266
2023,2167,1020.642964168266
2024,2167,1027.5239487404522
2025,2167,1043.1302920384187
2016,2168,1028.7535315530777
2017,2168,999.9999999999495
2018,2168,999.9999999999495
2019,2168,1013.7619737801185
2020,2168,1006.8809886738284
2021,2168,999.9999999999495
2022,2168,1014.3767627541401
2023,2168,1020.6429600928211
2024,2168,1020.6429600928211
2025,2168,1028.7535315530777
2016,2169,1027.5239378709293
2017,2169,1000.0000000000733
2018,2169,1000.0000000000733
2019,2169,1013.7619710621879
2020,2169,1000.0000000000733
2021,2169,993.1190143600888
2022,2169,1013.7619710621879
2023,2169,1020.6429560162292
2024,2169,1020.6429560162292
2025,2169,1014.3767675412303
2016,2170,1019.8923396512216
2017,2170,999.9999999999874
2018,2170,999.9999999999874
2019,2170,999.9999999999874
2020,2170,990.0538331067575
2021,2170,990.0538302983626
2022,2170,1009.946169783808
2023,2170,1009.946169783808
2024,2170,1009.946169783808
2025,2170,999.9999999999874
2016,2171,1028.7535523990853
2017,2171,999.9999999999134
2018,2171,999.9999999999134
2019,2171,1006.8809863641274
2020,2171,999.9999999999134
2021,2171,985.6232334554094
2022,2171,1014.3767731776619
2023,2171,1014.3767731776619
2024,2171,1014.3767731776619
2025,2171,1006.8809863641274
2016,2172,1029.8385088213329
2017,2172,1000.0000000000405
2018,2172,1000.0000000000405
2019,2172,1009.946168881968
2020,2172,1000.0000000000405
2021,2172,980.1076581552702
2022,2172,1009.946168881968
2023,2172,1009.946168881968
2024,2172,1019.8923384885228
2025,2172,1029.8385088213329
2016,2173,1027.52393026468
2017,2173,1000.0000000000837
2018,2173,1000.0000000000837
2019,2173,1013.7619672598856
2020,2173,1000.0000000000837
2021,2173,986.8024045893985
2022,2173,1013.7619672598856
2023,2173,1013.7619672598856
2024,2173,1020.6429503120384
2025,2173,1026.3951543915518
2016,2174,1029.8385171813168
2017,2174,999.9999999999767
2018,2174,999.9999999999767
2019,2174,1009.9461723103195
2020,2174,999.9999999999767
2021,2174,990.0538305820884
2022,2174,1009.9461723103195
2023,2174,1009.9461723103195
2024,2174,1009.9461723103195
2025,2174,1029.8385171813168
2016,2175,1034.4049062020358
2017,2175,999.9999999999673
2018,2175,999.9999999999673
2019,2175,1014.3767844525225
2020,2175,1006.8809844629735
2021,2175,999.9999999999673
2022,2175,1014.3767844525225
2023,2175,1014.3767844525225
2024,2175,1014.3767844525225
2025,2175,1034.4049062020358
2016,2176,1029.838520970364
2017,2176,1000.0000000000376
2018,2176,1000.0000000000376
2019,2176,1009.9461735732984
2020,2176,1009.9461714073335
2021,2176,1000.0000000000376
2022,2176,1000.0000000000376
2023,2176,1009.9461735732984
2024,2176,1009.9461735732984
2025,2176,1029.8385164009292
2016,2177,1039.7846923461166
2017,2177,999.9999999999894
2018,2177,999.9999999999894
2019,2177,1009.946174163798
2020,2177,1009.946174163798
2021,2177,1009.9461719976017
2022,2177,1009.9461719976017
2023,2177,1019.8923447207725
2024,2177,1019.8923447207725
2025,2177,1029.8385227410322
2016,2178,1049.7308701994132
2017,2178,1000.0000000000163
2018,2178,1000.0000000000163
2019,2178,1009.9461747534391
2020,2178,1009.9461747534391
2021,2178,1009.9461747534391
2022,2178,1009.9461747534391
2023,2178,1019.8923495909202
2024,2178,1029.838519941164
2025,2178,1039.78469470716
2016,2179,1043.1303935186995
2017,2179,999.9999999999463
2018,2179,999.9999999999463
2019,2179,1014.3767917958877
2020,2179,1014.3767917958877
2021,2179,1014.3767917958877
2022,2179,1014.3767917958877
2023,2179,1027.523925925242
2024,2179,1027.523925925242
2025,2179,1041.285882506764
2016,2180,1076.2364918938167
2017,2180,999.9999999999444
2018,2180,999.9999999999444
2019,2180,1047.6477788563236
2020,2180,1038.118215463472
2021,2180,1028.5886558825957
2022,2180,1028.5886558825957
2023,2180,1047.6477788563236
2024,2180,1047.6477788563236
2025,2180,1076.2364918938167
2016,2181,1034.4048899037232
2017,2181,999.999999999969
2018,2181,999.999999999969
2019,2181,999.999999999969
2020,2181,999.999999999969
2021,2181,999.999999999969
2022,2181,1006.8809812036267
2023,2181,1013.7619588392815
2024,2181,1020.6429376810196
2025,2181,1027.5239134234168
2016,2182,1028.7536166476316
2017,2182,999.9999999999662
2018,2182,999.9999999999662
2019,2182,999.9999999999662
2020,2182,1006.8809798444443
2021,2182,999.9999999999662
2022,2182,1006.8809798444443
2023,2182,1013.7619561211636
2024,2182,1020.6429336048683
2025,2182,1014.3768053021683
2016,2183,1014.3768100884345
2017,2183,1000.0000000000339
2018,2183,1000.0000000000339
2019,2183,1000.0000000000339
2020,2183,1006.8809784858361
2021,2183,1000.0000000000339
2022,2183,1006.8809784858361
2023,2183,1013.7619534035504
2024,2183,1014.3768100884345
2025,2183,1013.7619534035504
2016,2184,1009.9461781209914
2017,2184,999.9999999999702
2018,2184,999.9999999999702
2019,2184,990.0538219620762
2020,2184,999.9999999999702
2021,2184,990.0538247718679
2022,2184,999.9999999999702
2023,2184,1009.9461781209914
2024,2184,1019.892352634713
2025,2184,1019.892352634713
2016,2185,1009.9461787106534
2017,2185,1000.0000000000085
2018,2185,1000.0000000000085
2019,2185,990.0538241799545
2020,2185,1000.0000000000085
2021,2185,1000.0000000000085
2022,2185,1000.0000000000085
2023,2185,1009.9461787106534
2024,2185,1019.8923575051235
2025,2185,1019.8923575051235
2016,2186,1014.3768165788013
2017,2186,1000.0000000000047
2018,2186,1000.0000000000047
2019,2186,1000.0000000000047
2020,2186,1006.8809779438288
2021,2186,1006.8809779438288
2022,2186,1006.8809779438288
2023,2186,1014.3768165788013
2024,2186,1027.5239003854235
2025,2186,1027.5239003854235
2016,2187,1013.7619496028232
2017,2187,1000.0000000000026
2018,2187,1000.0000000000026
2019,2187,1000.0000000000026
2020,2187,1006.8809765853346
2021,2187,1006.8809765853346
2022,2187,1006.8809765853346
2023,2187,1006.8809765853346
2024,2187,1020.6429238263099
2025,2187,1020.6429238263099
2016,2188,1019.8923576914128
2017,2188,1000.0000000000917
2018,2188,1000.0000000000917
2019,2188,1000.0000000000917
2020,2188,1000.0000000000917
2021,2188,1009.9461784825082
2022,2188,1009.9461784825082
2023,2188,1000.0000000000917
2024,2188,1029.83853762611
2025,2188,1029.83853762611
2016,2189,1020.6429209760654
2017,2189,1000.000000000078
2018,2189,1000.000000000078
2019,2189,1006.8809756356004
2020,2189,1006.8809756356004
2021,2189,1013.7619477027913
2022,2189,1013.7619477027913
2023,2189,1006.8809756356004
2024,2189,1027.5238911498284
2025,2189,1027.5238911498284
2016,2190,1020.6429168995081
2017,2190,999.9999999999314
2018,2190,999.9999999999314
2019,2190,999.9999999999314
2020,2190,1006.880974276293
2021,2190,1006.880974276293
2022,2190,1006.880974276293
2023,2190,1006.880974276293
2024,2190,1027.5238857148531
2025,2190,1027.5238857148531
2016,2191,1014.3768365771099
2017,2191,1000.0000000000133
2018,2191,1000.0000000000133
2019,2191,1000.0000000000133
2020,2191,1000.0000000000133
2021,2191,1006.8809729178987
2022,2191,1000.0000000000133
2023,2191,1000.0000000000133
2024,2191,1020.6429128233217
2025,2191,1027.5238802799352
2016,2192,1009.9461832597674
2017,2192,1000.000000000031
2018,2192,1000.000000000031
2019,2192,1000.000000000031
2020,2192,1000.000000000031
2021,2192,1000.000000000031
2022,2192,1000.000000000031
2023,2192,1000.000000000031
2024,2192,1019.8923666019325
2025,2192,1039.784728733593
2016,2193,1014.3768422164363
2017,2193,999.9999999999254
2018,2193,999.9999999999254
2019,2193,999.9999999999254
2020,2193,999.9999999999254
2021,2193,999.9999999999254
2022,2193,999.9999999999254
2023,2193,1006.8809719682816
2024,2193,1027.523876479438
2025,2193,1034.4048437235408
2016,2194,1028.5885349349874
2017,2194,999.9999999999937
2018,2194,999.9999999999937
2019,2194,999.9999999999937
2020,2194,999.9999999999937
2021,2194,999.9999999999937
2022,2194,999.9999999999937
2023,2194,1009.5295078347616
2024,2194,1038.1180541996305
2025,2194,1047.6475772750873
2016,2195,1006.8809688421318
2017,2195,1000.0000000000001
2018,2195,1000.0000000000001
2019,2195,1000.0000000000001
2020,2195,1000.0000000000001
2021,2195,993.1190328338449
2022,2195,1000.0000000000001
2023,2195,1000.0000000000001
2024,2195,1013.7619341156873
2025,2195,1027.5238639765998
2016,2196,1013.1974525229097
2017,2196,999.9999999999566
2018,2196,999.9999999999566
2019,2196,999.9999999999566
2020,2196,1006.8809674828636
2021,2196,993.1190341921236
2022,2196,999.9999999999566
2023,2196,999.9999999999566
2024,2196,1013.7619313971097
2025,2196,1020.6428965185003
2016,2197,1020.6428924429866
2017,2197,1000.0000000000213
2018,2197,1000.0000000000213
2019,2197,1013.1974434944391
2020,2197,1006.8809661246215
2021,2197,1000.0000000000213
2022,2197,1006.8809661246215
2023,2197,1006.8809661246215
2024,2197,1013.7619286808051
2025,2197,1026.3948747961622
2016,2198,1028.5884622794372
2017,2198,1000.0000000000457
2018,2198,1000.0000000000457
2019,2198,1019.0589754200773
2020,2198,1009.5294904643783
2021,2198,1009.5294879934961
2022,2198,1009.5294904643783
2023,2198,1009.5294904643783
2024,2198,1019.0589847376598
2025,2198,1028.5884828202418
2016,2199,1019.0589752036009
2017,2199,1000.0000000000557
2018,2199,1000.0000000000557
2019,2199,1009.5294856975286
2020,2199,1000.0000000000557
2021,2199,1009.529483226533
2022,2199,1009.529483226533
2023,2199,1000.0000000000557
2024,2199,1019.0589658860187
2025,2199,1028.5884479781694
2016,2200,1020.6428777651399
2017,2200,999.9999999999495
2018,2200,999.9999999999495
2019,2200,999.9999999999495
2020,2200,993.1190404434784
2021,2200,999.9999999999495
2022,2200,999.9999999999495
2023,2200,999.9999999999495
2024,2200,1013.1974148350777
2025,2200,1013.7619188957696
2016,2201,1020.6428736887444
2017,2201,999.9999999999532
2018,2201,999.9999999999532
2019,2201,1006.880959872886
2020,2201,993.1190418020092
2021,2201,999.9999999999532
2022,2201,999.9999999999532
2023,2201,1006.880959872886
2024,2201,1020.6428736887444
2025,2201,1013.7619161774871
2016,2202,1020.6428696123254
2017,2202,1000.0000000000051
2018,2202,1000.0000000000051
2019,2202,1006.8809585141712
2020,2202,993.1190431605843
2021,2202,985.623123899946
2022,2202,1000.0000000000051
2023,2202,1006.8809585141712
2024,2202,1020.6428696123254
2025,2202,1013.7619134598351
2016,2203,1029.8385621290145
2017,2203,1000.0000000000922
2018,2203,1000.0000000000922
2019,2203,1009.9461866495208
2020,2203,1000.0000000000922
2021,2203,980.107622618221
2022,2203,1009.9461866495208
2023,2203,1009.9461866495208
2024,2203,1029.8385621290145
2025,2203,1019.8923740259062
2016,2204,1027.523818865659
2017,2204,1000.0000000000085
2018,2204,1000.0000000000085
2019,2204,1013.7619115611287
2020,2204,1006.8809575649841
2021,2204,986.238084653519
2022,2204,1013.7619115611287
2023,2204,1013.7619115611287
2024,2204,1027.523818865659
2025,2204,1020.6428667633563
2016,2205,1027.5238134309832
2017,2205,999.9999999998896
2018,2205,999.9999999998896
2019,2205,1013.761908842574
2020,2205,1013.1973794921132
2021,2205,986.2380873703496
2022,2205,1013.761908842574
2023,2205,1020.6428626866192
2024,2205,1027.5238134309832
2025,2205,1026.394746795421
2016,2206,1027.523807995833
2017,2206,999.9999999999662
2018,2206,999.9999999999662
2019,2206,1013.7619061252445
2020,2206,1013.7619061252445
2021,2206,986.2380900876736
2022,2206,1013.7619061252445
2023,2206,1020.6428586105383
2024,2206,1020.6428586105383
2025,2206,1027.523807995833
2016,2207,1027.5238025607885
2017,2207,1000.0000000000907
2018,2207,1000.0000000000907
2019,2207,1013.7619034089358
2020,2207,1013.7619034089358
2021,2207,986.2380928038166
2022,2207,1013.7619034089358
2023,2207,1020.6428545347395
2024,2207,1026.394710669618
2025,2207,1027.5238025607885
2016,2208,1027.5237971269075
2017,2208,999.9999999999332
2018,2208,999.9999999999332
2019,2208,1013.7619006915083
2020,2208,1013.7619006915083
2021,2208,986.8026354824551
2022,2208,1013.7619006915083
2023,2208,1020.6428504591648
2024,2208,1027.5237971269075
2025,2208,1014.3769075184575
2016,2209,1027.5237916927465
2017,2209,1000.0000000000557
2018,2209,1000.0000000000557
2019,2209,1013.7618979733372
2020,2209,1000.0000000000557
2021,2209,993.1190509039515
2022,2209,1006.880950770905
2023,2209,1014.3769123070622
2024,2209,1027.5237916927465
2025,2209,1013.7618979733372
2016,2210,1009.9461934496434
2017,2210,999.9999999999134
2018,2210,999.9999999999134
2019,2210,1019.8923832930036
2020,2210,999.9999999999134
2021,2210,990.0538094428709
2022,2210,1009.9461912836798
2023,2210,1009.9461912836798
2024,2210,1029.838576030215
2025,2210,1019.8923832930036
2016,2211,1014.3769179472731
2017,2211,1000.0000000000723
2018,2211,1000.0000000000723
2019,2211,1020.6428435333531
2020,2211,1006.8809498216922
2021,2211,1000.0000000000723
2022,2211,1013.7618960745663
2023,2211,1013.7618960745663
2024,2211,1027.52378789247
2025,2211,1020.6428435333531
2016,2212,1009.9461925474369
2017,2212,1000.0000000000849
2018,2212,1000.0000000000849
2019,2212,1009.946194713169
2020,2212,1009.9461925474369
2021,2212,990.0538053684983
2022,2212,1009.9461925474369
2023,2212,1019.8923858224445
2024,2212,1029.8385843910485
2025,2212,1019.8923858224445
2016,2213,1013.7618941739072
2017,2213,1000.0000000000455
2018,2213,1000.0000000000455
2019,2213,1014.3769235865842
2020,2213,1013.7618941739072
2021,2213,985.6230830440445
2022,2213,1013.7618941739072
2023,2213,1020.6428406839012
2024,2213,1034.4047282408987
2025,2213,1020.6428406839012
2016,2214,1020.64283660807
2017,2214,1000.0000000000002
2018,2214,1000.0000000000002
2019,2214,1006.8809475129725
2020,2214,1000.0000000000002
2021,2214,972.4762052536786
2022,2214,1006.8809475129725
2023,2214,1014.3769283745088
2024,2214,1028.75386279179
2025,2214,1014.3769283745088
2016,2215,1019.8923933889697
2017,2215,1000.0000000000027
2018,2215,1000.0000000000027
2019,2215,1000.0000000000027
2020,2215,990.0538034304426
2021,2215,970.1614105402384
2022,2215,1000.0000000000027
